James Brown,TX000211,AC00249,304.93,2023-02-24 16:23:22,Debit,Portland,M098,ATM,65,Doctor,13531.22,0,travel
Linda Brown,TX000212,AC00479,432.08,2023-07-31 16:04:55,Debit,El Paso,M044,ATM,40,Doctor,11500.62,0,grocery
Alice Miller,TX000213,AC00301,694.2,2023-12-07 16:20:08,Debit,Milwaukee,M035,ATM,61,Retired,1389.37,0,electronics
John Jones,TX000214,AC00380,116.86,2023-03-20 18:28:48,Debit,Louisville,M088,ATM,55,Engineer,6706.56,1,grocery
Maria Smith,TX000215,AC00130,386.81,2023-03-03 18:02:52,Credit,Detroit,M039,Online,57,Doctor,7175.29,0,electronics
John Johnson,TX000216,AC00006,74.88,2023-05-24 16:25:50,Debit,Atlanta,M026,ATM,25,Student,420.67,1,travel
Linda Miller,TX000217,AC00096,195.76,2023-05-22 16:17:19,Debit,Philadelphia,M056,Branch,75,Retired,7323.53,0,travel
David Brown,TX000218,AC00108,134.7,2023-08-21 16:03:18,Debit,Fort Worth,M074,ATM,50,Doctor,8395.85,0,electronics
John Wilson,TX000219,AC00070,890.24,2023-07-07 18:03:43,Credit,Las Vegas,M029,Online,33,Engineer,5140.93,1,electronics
Alice Davis,TX000220,AC00417,361.27,2023-01-06 17:01:53,Debit,Omaha,M088,ATM,63,Doctor,7945.57,1,travel
Maria Wilson,TX000221,AC00391,131.56,2023-10-19 16:42:37,Debit,Charlotte,M014,Branch,44,Doctor,5873.54,1,electronics
Emily Smith,TX000222,AC00414,485.51,2023-11-28 16:49:27,Credit,Milwaukee,M097,Online,76,Retired,3074.45,1,travel
Alice Taylor,TX000223,AC00004,547.87,2023-07-10 17:15:27,Debit,Columbus,M064,ATM,64,Retired,6155.76,1,grocery
Linda Garcia,TX000224,AC00047,457.3,2023-06-26 18:25:21,Debit,Virginia Beach,M042,Online,28,Engineer,8318.29,1,travel
Michael Smith,TX000225,AC00198,506.24,2023-01-13 16:44:26,Debit,Chicago,M077,ATM,58,Engineer,230.09,1,travel
Alice Garcia,TX000226,AC00314,486.59,2023-12-19 16:55:17,Debit,Indianapolis,M017,Branch,57,Retired,2513.56,1,travel
Maria Brown,TX000227,AC00212,163.68,2023-09-28 16:20:57,Debit,San Diego,M087,Branch,41,Doctor,10090.05,0,electronics
John Smith,TX000228,AC00115,581.65,2023-01-09 16:54:58,Debit,Boston,M009,ATM,22,Student,480.19,1,electronics
Linda Smith,TX000229,AC00055,52.01,2023-11-07 16:46:04,Debit,Mesa,M019,ATM,48,Doctor,1120.88,0,health
Tom Miller,TX000230,AC00427,630.24,2023-11-29 18:10:30,Debit,Boston,M054,ATM,21,Student,370.81,1,travel
Sophia Smith,TX000231,AC00401,523.74,2023-11-02 16:36:37,Debit,Oklahoma City,M099,ATM,43,Doctor,13498.55,1,travel
Michael Davis,TX000232,AC00430,705.6,2023-02-20 18:41:43,Debit,Phoenix,M071,Branch,40,Doctor,14804.7,1,travel
Emily Wilson,TX000233,AC00299,217.5,2023-10-23 18:54:48,Credit,Denver,M043,Branch,46,Engineer,3057.4,0,travel
Linda Garcia,TX000234,AC00345,91.48,2023-01-23 16:50:31,Debit,Fort Worth,M081,ATM,51,Doctor,14942.78,0,health
John Wilson,TX000235,AC00430,5.25,2023-11-13 18:26:24,Debit,San Jose,M010,ATM,39,Doctor,14143.32,0,travel
Alice Jones,TX000236,AC00175,54.03,2023-09-19 17:16:46,Credit,Milwaukee,M087,ATM,56,Retired,6736.3,0,grocery
David Johnson,TX000237,AC00177,736.73,2023-11-27 16:05:27,Debit,Memphis,M037,Branch,48,Engineer,3313.07,1,electronics
Sophia Smith,TX000238,AC00225,368.91,2023-03-10 17:49:57,Debit,Virginia Beach,M082,Branch,54,Doctor,829.71,0,health
John Jones,TX000239,AC00394,33.06,2023-01-17 16:03:41,Credit,Fort Worth,M045,Online,53,Retired,1540.87,1,electronics
Emily Smith,TX000240,AC00026,66.5,2023-05-04 16:44:56,Credit,Louisville,M098,Online,32,Engineer,6820.23,1,health
Linda Williams,TX000241,AC00076,177.08,2023-01-06 17:16:44,Debit,Las Vegas,M014,Online,35,Doctor,13475.14,1,travel
Michael Smith,TX000242,AC00215,588.54,2023-02-06 17:57:28,Debit,Portland,M031,Branch,32,Engineer,714.45,1,health
John Garcia,TX000243,AC00202,173.5,2023-10-23 17:16:20,Debit,Nashville,M052,ATM,21,Student,1306.91,1,health
David Wilson,TX000244,AC00400,78.33,2023-07-31 16:13:12,Credit,Memphis,M069,Online,56,Engineer,7255.33,1,electronics
Tom Davis,TX000245,AC00004,40.66,2024-01-01 16:08:49,Debit,Louisville,M061,Branch,59,Retired,1153.84,0,health
Tom Williams,TX000246,AC00260,97.22,2023-02-20 17:30:19,Credit,Atlanta,M063,Branch,77,Retired,6647.73,1,health
James Miller,TX000247,AC00415,34.07,2023-11-06 17:22:58,Debit,Philadelphia,M080,Branch,22,Student,8709.77,0,grocery
James Taylor,TX000248,AC00337,492.06,2023-10-19 16:14:15,Debit,Fresno,M012,Online,23,Student,857.9,1,electronics
David Williams,TX000249,AC00253,842.01,2023-09-12 16:43:27,Credit,Virginia Beach,M015,Online,53,Doctor,509.45,1,health
Tom Johnson,TX000250,AC00126,73.55,2023-01-09 16:09:48,Debit,Atlanta,M086,ATM,51,Engineer,2812.06,1,grocery
Tom Taylor,TX000251,AC00304,760.53,2023-09-04 18:13:25,Debit,Phoenix,M005,Online,57,Engineer,6179.91,1,travel
Alice Wilson,TX000252,AC00470,273.08,2023-01-30 16:09:08,Credit,Houston,M007,Branch,26,Engineer,6609.3,1,travel
Linda Miller,TX000253,AC00041,371.69,2023-12-22 16:27:49,Debit,San Francisco,M020,Branch,67,Retired,3484.32,1,travel
John Wilson,TX000254,AC00442,218.96,2023-08-30 16:11:47,Debit,Seattle,M021,ATM,18,Student,754.21,1,travel
David Jones,TX000255,AC00430,227.39,2023-12-25 16:58:19,Debit,Atlanta,M010,Online,18,Student,751.09,1,health
John Taylor,TX000256,AC00258,237.99,2023-05-08 16:45:11,Credit,Kansas City,M043,Branch,39,Doctor,8510.09,1,electronics
David Jones,TX000257,AC00073,186.6,2023-07-04 16:27:23,Debit,Washington,M037,Online,58,Doctor,1508.72,1,grocery
Sophia Davis,TX000258,AC00430,341.15,2023-02-13 17:18:15,Debit,San Jose,M042,Online,18,Student,511.37,0,health
Michael Smith,TX000259,AC00363,434.58,2023-09-06 16:28:38,Debit,Memphis,M091,ATM,59,Doctor,12648.32,1,grocery
John Johnson,TX000260,AC00307,312.88,2023-05-26 18:12:50,Credit,Portland,M040,Branch,54,Engineer,233.21,0,electronics
David Miller,TX000261,AC00085,75.15,2023-09-18 17:31:23,Debit,Boston,M094,ATM,23,Student,1092.92,0,health
Emily Miller,TX000262,AC00448,23.3,2023-08-14 18:13:38,Debit,Los Angeles,M061,ATM,59,Engineer,6711.15,1,health
David Johnson,TX000263,AC00194,47.38,2023-02-08 18:18:07,Credit,Seattle,M061,Online,25,Student,459.37,1,electronics
Michael Brown,TX000264,AC00319,512.81,2023-07-19 16:57:01,Debit,Sacramento,M004,Branch,79,Retired,6994.34,1,travel
Maria Williams,TX000265,AC00366,488.15,2023-07-31 16:01:00,Debit,Louisville,M098,Branch,43,Engineer,7071.09,0,grocery
Emily Taylor,TX000266,AC00338,12.82,2023-04-05 18:37:10,Debit,Fort Worth,M055,ATM,44,Engineer,9045.19,0,electronics
John Brown,TX000267,AC00178,66.9,2023-04-17 16:50:45,Credit,Charlotte,M021,Online,79,Retired,5238.71,1,grocery
John Johnson,TX000268,AC00424,535.91,2023-07-07 16:38:12,Debit,Las Vegas,M097,Online,43,Engineer,9642.12,1,travel
Emily Taylor,TX000269,AC00147,270.72,2023-07-03 18:01:00,Credit,Washington,M094,Online,26,Engineer,6263.96,1,grocery
Michael Miller,TX000270,AC00171,97.98,2023-02-06 16:09:48,Debit,Denver,M033,Branch,72,Retired,7460.33,1,grocery
Tom Garcia,TX000271,AC00023,196.08,2023-08-25 16:52:28,Debit,San Francisco,M088,Online,61,Retired,4233.82,0,grocery
Emily Jones,TX000272,AC00263,251.18,2023-06-01 16:51:11,Debit,San Jose,M058,ATM,42,Engineer,8303.9,0,travel
David Garcia,TX000273,AC00423,44.52,2023-03-28 18:30:25,Debit,El Paso,M081,Online,28,Student,314.28,0,grocery
Maria Garcia,TX000274,AC00455,178.87,2023-05-23 16:03:54,Debit,Baltimore,M001,Online,35,Doctor,5241.23,1,health
Sophia Johnson,TX000275,AC00454,1176.28,2023-12-20 16:08:02,Credit,Kansas City,M074,ATM,54,Engineer,323.69,0,health
David Brown,TX000276,AC00055,386.68,2023-10-31 16:48:01,Debit,New York,M019,Branch,46,Doctor,6863.06,0,electronics
James Brown,TX000277,AC00403,167.14,2023-04-24 18:33:29,Debit,Denver,M049,Online,76,Retired,3877.73,0,grocery
James Smith,TX000278,AC00220,345.22,2023-09-05 16:55:47,Debit,Fresno,M025,Branch,69,Retired,4046.58,1,travel
Michael Taylor,TX000279,AC00009,74.85,2023-12-25 17:19:08,Debit,Raleigh,M091,ATM,72,Retired,2409.73,1,grocery
Emily Davis,TX000280,AC00445,671.73,2023-10-16 16:15:54,Debit,Washington,M071,Branch,58,Engineer,5211.88,0,travel
Tom Smith,TX000281,AC00133,255.04,2023-11-23 16:15:59,Debit,Seattle,M084,ATM,45,Engineer,6217.86,0,travel
Michael Davis,TX000282,AC00362,45.77,2023-02-09 17:50:23,Debit,Philadelphia,M066,Online,25,Student,5978.12,0,travel
Maria Miller,TX000283,AC00026,329.69,2023-01-09 16:54:30,Credit,San Antonio,M088,Online,26,Student,1671.66,0,grocery
David Brown,TX000284,AC00387,362.04,2023-07-10 16:37:11,Credit,Philadelphia,M059,Branch,58,Doctor,8421.88,0,travel
Michael Davis,TX000285,AC00451,11.92,2023-10-09 17:48:55,Debit,San Diego,M063,Branch,53,Doctor,14611.9,1,grocery
Tom Williams,TX000286,AC00033,47.42,2023-12-19 16:46:08,Debit,San Diego,M012,ATM,64,Doctor,8253.52,1,grocery
Alice Taylor,TX000287,AC00087,35.99,2023-01-19 16:14:12,Debit,Miami,M023,Branch,63,Retired,4489.79,1,grocery
Michael Williams,TX000288,AC00159,151.19,2023-05-05 16:04:36,Credit,New York,M061,Branch,37,Doctor,11903.82,1,travel
John Johnson,TX000289,AC00177,242.62,2023-07-10 16:40:15,Credit,San Francisco,M094,Online,22,Student,483.02,1,grocery
Emily Brown,TX000290,AC00093,48.72,2023-09-29 18:54:28,Debit,Virginia Beach,M063,Branch,21,Student,816.08,1,health
Emily Williams,TX000291,AC00427,43.46,2023-07-21 17:02:42,Debit,Boston,M020,ATM,25,Student,578.06,0,travel
John Johnson,TX000292,AC00284,1036.21,2023-07-21 18:54:14,Debit,Omaha,M067,Online,25,Student,477.3,1,grocery
John Davis,TX000293,AC00189,443.79,2023-10-09 18:28:04,Debit,Las Vegas,M099,ATM,53,Retired,3133.85,0,electronics
Emily Smith,TX000294,AC00495,365.14,2023-12-01 18:46:28,Debit,Dallas,M002,Online,68,Retired,5894.09,0,electronics
David Brown,TX000295,AC00148,757.41,2023-05-05 16:31:53,Debit,Los Angeles,M048,ATM,22,Student,9532.42,1,travel
James Jones,TX000296,AC00272,20.54,2023-08-21 18:09:24,Debit,Fort Worth,M055,Branch,51,Engineer,5327.03,0,health
Tom Smith,TX000297,AC00381,475.36,2023-10-02 16:03:09,Debit,Phoenix,M018,ATM,34,Engineer,2000.6,0,grocery
Sophia Garcia,TX000298,AC00110,34.74,2023-06-26 16:40:21,Debit,San Francisco,M072,ATM,56,Retired,6827.57,1,travel
Alice Taylor,TX000299,AC00495,689.54,2023-03-06 16:46:57,Debit,Oklahoma City,M038,Branch,27,Student,1633.76,0,travel
John Davis,TX000300,AC00035,211.18,2023-10-16 16:09:47,Debit,Washington,M059,ATM,73,Retired,4069.17,1,grocery
John Miller,TX000301,AC00119,211.36,2023-11-21 16:23:41,Credit,Fort Worth,M041,Branch,51,Engineer,7943.47,1,electronics
Sophia Johnson,TX000302,AC00488,744.41,2023-07-31 16:35:59,Credit,Houston,M095,Online,39,Engineer,8842.47,1,electronics
Maria Taylor,TX000303,AC00466,61.43,2023-06-29 16:16:37,Debit,Phoenix,M035,Online,24,Student,1882.77,1,health
Tom Garcia,TX000304,AC00489,167.44,2023-09-25 16:11:18,Debit,Mesa,M087,Branch,37,Doctor,12526.71,0,travel
Michael Johnson,TX000305,AC00306,361.46,2023-04-07 17:23:05,Debit,Nashville,M093,Online,21,Student,4737.84,0,health
David Garcia,TX000306,AC00431,378.85,2023-06-16 17:21:15,Debit,Virginia Beach,M089,Branch,78,Retired,2300.53,1,health
Linda Taylor,TX000307,AC00233,241.11,2023-06-16 16:41:23,Debit,Columbus,M063,Branch,30,Doctor,12385.05,1,travel
Maria Williams,TX000308,AC00389,131.93,2023-09-11 17:31:10,Credit,Fort Worth,M049,Branch,31,Engineer,4547.06,0,grocery
James Garcia,TX000309,AC00067,20.28,2023-07-19 17:42:38,Debit,Oklahoma City,M047,Online,36,Engineer,2047.83,0,travel
David Garcia,TX000310,AC00300,415.88,2023-04-27 17:30:16,Debit,San Diego,M005,Branch,70,Doctor,10008.33,1,travel
Emily Williams,TX000311,AC00386,49.99,2023-02-09 17:53:59,Debit,Omaha,M062,ATM,62,Retired,2299.64,1,electronics
Maria Garcia,TX000312,AC00285,1221.65,2023-09-27 16:55:35,Debit,Denver,M091,Online,27,Student,243.92,0,health
David Williams,TX000313,AC00219,100.66,2023-06-16 18:58:50,Debit,Dallas,M024,Branch,50,Doctor,14473.33,1,health
Sophia Williams,TX000314,AC00445,485.54,2023-12-08 16:47:48,Debit,Louisville,M080,Online,19,Student,1533.32,0,travel
Alice Garcia,TX000315,AC00371,321.15,2023-02-10 17:06:40,Debit,Los Angeles,M037,Branch,46,Doctor,7005.05,0,grocery
Maria Miller,TX000316,AC00164,711.3,2023-06-26 18:57:37,Debit,San Jose,M076,Branch,21,Student,955.4,1,grocery
Linda Smith,TX000317,AC00200,12.23,2023-10-12 16:02:13,Debit,Houston,M065,ATM,42,Engineer,7844.88,1,health
James Taylor,TX000318,AC00310,350.94,2023-10-30 17:17:51,Debit,Colorado Springs,M013,ATM,20,Student,221.56,1,electronics
Linda Miller,TX000319,AC00106,301.85,2023-04-18 17:43:50,Debit,Columbus,M062,Online,54,Engineer,6586.19,0,travel
James Smith,TX000320,AC00444,29.34,2023-03-09 17:37:08,Debit,Louisville,M087,Online,65,Retired,3944.82,1,health
John Brown,TX000321,AC00441,231.71,2023-04-24 17:01:08,Debit,Raleigh,M060,Branch,27,Student,1127.98,0,grocery
David Williams,TX000322,AC00300,179.43,2023-08-11 18:20:48,Debit,Oklahoma City,M004,ATM,58,Retired,2626.63,1,electronics
Michael Miller,TX000323,AC00194,36.71,2023-01-30 17:11:53,Debit,Jacksonville,M095,Branch,48,Doctor,6459.38,0,electronics
Maria Taylor,TX000324,AC00248,138.12,2023-04-11 17:18:50,Credit,Los Angeles,M067,Branch,53,Doctor,1649.69,0,travel
Sophia Taylor,TX000325,AC00286,233.24,2023-04-17 16:56:06,Debit,Louisville,M070,ATM,33,Engineer,6939.23,1,health
Sophia Williams,TX000326,AC00049,609.14,2023-11-23 16:09:39,Debit,Tucson,M086,ATM,39,Engineer,9033.87,1,electronics
Tom Williams,TX000327,AC00471,436.64,2023-12-25 17:46:24,Debit,Los Angeles,M033,Branch,31,Doctor,14365.18,1,electronics
Maria Miller,TX000328,AC00434,870.43,2023-05-31 16:54:20,Debit,Los Angeles,M037,Branch,29,Doctor,10115.18,1,grocery
Sophia Brown,TX000329,AC00264,354.4,2023-11-06 17:23:08,Debit,Chicago,M046,ATM,74,Retired,7358.65,1,travel
Emily Taylor,TX000330,AC00316,22.63,2023-02-20 17:28:15,Debit,Kansas City,M052,Online,53,Engineer,4438.03,1,health
Emily Smith,TX000331,AC00087,182.19,2023-06-19 16:36:25,Debit,Mesa,M007,Branch,26,Student,1176.1,1,electronics
James Davis,TX000332,AC00140,126.81,2023-10-30 16:58:01,Debit,Philadelphia,M036,Branch,26,Engineer,5427.98,0,electronics
David Davis,TX000333,AC00418,288.17,2023-09-08 16:48:51,Debit,Virginia Beach,M012,Online,37,Engineer,3653.11,1,electronics
James Taylor,TX000334,AC00187,118.77,2023-10-02 17:44:05,Debit,Atlanta,M066,Branch,55,Engineer,2104.82,0,grocery
David Johnson,TX000335,AC00077,651.82,2023-04-14 17:59:43,Debit,Indianapolis,M094,ATM,21,Student,1802.77,0,health
Alice Williams,TX000336,AC00141,66.65,2023-10-17 16:58:59,Debit,Detroit,M100,ATM,37,Engineer,3559.96,1,health
James Smith,TX000337,AC00332,98.53,2023-01-16 16:31:48,Debit,Denver,M085,Branch,69,Retired,3564.8,1,grocery
Michael Wilson,TX000338,AC00439,138.95,2023-06-02 16:48:43,Debit,Washington,M090,Online,71,Retired,6752.92,1,health
David Smith,TX000339,AC00055,33.89,2023-11-10 16:10:34,Debit,Nashville,M079,Branch,26,Student,1444.75,1,travel
Sophia Smith,TX000340,AC00299,23.71,2023-09-18 16:04:52,Debit,Atlanta,M005,Branch,58,Doctor,10788.89,1,health
David Smith,TX000341,AC00107,1830.0,2023-03-01 16:31:58,Debit,San Antonio,M082,Online,55,Engineer,2235.7,0,travel
Alice Davis,TX000342,AC00171,26.06,2023-12-21 17:01:24,Debit,San Diego,M096,ATM,65,Doctor,12893.63,0,health
Emily Smith,TX000343,AC00493,17.07,2023-05-01 17:17:12,Debit,Los Angeles,M023,Branch,27,Engineer,2798.15,1,health
Sophia Garcia,TX000344,AC00232,703.89,2023-09-22 16:42:15,Debit,San Antonio,M074,Online,46,Engineer,3583.67,1,health
Linda Johnson,TX000345,AC00156,1271.9,2023-08-28 16:43:15,Debit,Houston,M073,ATM,47,Engineer,2120.8,0,electronics
Alice Johnson,TX000346,AC00442,26.55,2023-09-20 17:25:26,Debit,Houston,M099,ATM,77,Retired,3085.38,1,grocery
James Brown,TX000347,AC00375,147.4,2023-06-09 16:10:51,Debit,San Jose,M067,Branch,42,Engineer,6797.71,1,electronics
Alice Brown,TX000348,AC00034,202.11,2023-03-30 16:09:26,Debit,Memphis,M005,ATM,27,Student,746.47,1,travel
Michael Jones,TX000349,AC00376,308.42,2023-05-02 16:14:22,Debit,Nashville,M077,Branch,75,Retired,5427.81,1,travel
Sophia Davis,TX000350,AC00029,11.18,2023-02-27 16:39:28,Debit,Miami,M035,ATM,53,Engineer,7467.3,1,health
Emily Davis,TX000351,AC00040,294.15,2023-02-02 16:19:31,Debit,Fresno,M020,Online,38,Engineer,6362.16,0,travel
Linda Garcia,TX000352,AC00482,29.58,2023-10-30 17:54:19,Debit,Colorado Springs,M066,Branch,54,Engineer,8345.26,0,health
John Garcia,TX000353,AC00365,139.45,2023-07-10 16:43:05,Debit,Boston,M004,Online,27,Student,1305.76,0,travel
Emily Garcia,TX000354,AC00340,432.63,2023-06-30 17:10:38,Debit,Colorado Springs,M024,ATM,29,Doctor,13648.36,0,health
Tom Wilson,TX000355,AC00349,131.43,2023-02-01 18:47:20,Debit,Charlotte,M053,Online,43,Doctor,1337.5,0,grocery
James Jones,TX000356,AC00374,516.72,2023-10-09 18:43:04,Debit,Mesa,M025,ATM,42,Engineer,2015.69,0,travel
David Johnson,TX000357,AC00261,121.82,2023-02-07 17:20:24,Debit,Colorado Springs,M094,Online,69,Doctor,8354.54,0,grocery
Emily Smith,TX000358,AC00459,374.5,2023-07-24 16:45:31,Credit,San Francisco,M002,Branch,26,Student,1671.51,0,grocery
Michael Davis,TX000359,AC00331,166.13,2023-09-06 17:01:50,Debit,Omaha,M013,ATM,68,Doctor,11822.53,0,grocery
Alice Davis,TX000360,AC00165,626.9,2023-10-10 16:42:09,Debit,Chicago,M017,ATM,23,Student,587.11,0,health
David Miller,TX000361,AC00397,466.85,2023-07-17 16:57:14,Debit,Austin,M007,Branch,56,Retired,5422.53,0,electronics
James Johnson,TX000362,AC00192,788.84,2023-05-17 17:00:34,Debit,Phoenix,M055,Online,58,Retired,1913.73,0,health
Tom Brown,TX000363,AC00063,873.65,2023-03-23 16:38:40,Credit,Oklahoma City,M050,Online,37,Doctor,12139.83,0,health
Alice Miller,TX000364,AC00478,525.28,2023-04-03 16:37:24,Debit,Colorado Springs,M011,ATM,69,Retired,4693.6,1,grocery
Maria Smith,TX000365,AC00272,110.17,2023-09-07 16:08:12,Debit,Raleigh,M054,ATM,30,Engineer,464.2,1,grocery
John Williams,TX000366,AC00092,632.69,2023-09-12 16:28:38,Debit,Denver,M047,ATM,80,Retired,4363.74,1,health
Sophia Wilson,TX000367,AC00332,124.35,2023-12-08 16:39:15,Debit,Oklahoma City,M015,ATM,72,Retired,3319.76,0,health
Emily Wilson,TX000368,AC00087,43.85,2023-03-13 16:25:34,Debit,Fresno,M013,ATM,62,Retired,4356.98,0,grocery
Sophia Garcia,TX000369,AC00327,283.81,2023-03-09 16:31:54,Debit,San Diego,M046,Branch,28,Student,1519.35,0,health
Tom Garcia,TX000370,AC00269,168.53,2023-06-14 16:30:42,Debit,San Francisco,M100,ATM,71,Retired,5962.58,1,travel
Sophia Wilson,TX000371,AC00177,218.59,2023-11-27 16:43:28,Credit,Denver,M088,Branch,40,Engineer,6699.23,0,travel
Michael Williams,TX000372,AC00322,132.84,2023-08-21 16:28:17,Debit,Oklahoma City,M060,ATM,21,Student,822.73,1,health
Michael Garcia,TX000373,AC00069,157.37,2023-11-15 16:54:44,Credit,Dallas,M014,Branch,42,Doctor,13964.31,1,travel
David Williams,TX000374,AC00264,144.77,2023-07-17 16:48:23,Debit,Albuquerque,M007,Online,20,Student,867.32,1,electronics
Maria Jones,TX000375,AC00014,643.22,2023-05-03 17:04:32,Debit,Atlanta,M073,ATM,64,Doctor,1035.86,1,travel
James Smith,TX000376,AC00316,1392.54,2023-11-20 16:51:14,Debit,El Paso,M013,Branch,41,Doctor,13347.69,1,travel
Alice Johnson,TX000377,AC00131,208.07,2023-07-10 16:51:12,Debit,Oklahoma City,M100,Online,32,Doctor,8478.9,1,travel
John Davis,TX000378,AC00232,94.3,2023-12-25 17:53:56,Debit,Phoenix,M042,Branch,57,Doctor,11088.95,1,electronics
Tom Williams,TX000379,AC00410,295.5,2023-11-23 18:00:00,Debit,Mesa,M095,ATM,59,Retired,6280.66,1,grocery
Emily Wilson,TX000380,AC00488,30.23,2023-11-06 17:53:25,Debit,Austin,M049,ATM,44,Doctor,481.13,1,grocery
Sophia Taylor,TX000381,AC00329,112.05,2023-10-26 16:16:12,Credit,Phoenix,M078,ATM,26,Student,1122.88,1,health
Michael Johnson,TX000382,AC00021,180.24,2023-07-03 17:03:48,Debit,Phoenix,M098,Branch,58,Engineer,8431.23,0,health
Alice Brown,TX000383,AC00188,13.71,2023-05-30 17:54:22,Credit,Denver,M084,Online,38,Engineer,8342.79,1,travel
Emily Garcia,TX000384,AC00341,96.54,2023-03-13 17:26:17,Debit,New York,M020,Branch,58,Retired,7182.22,0,electronics
Michael Wilson,TX000385,AC00090,79.35,2023-05-29 17:02:32,Debit,Los Angeles,M051,Online,67,Retired,1692.15,0,health
Tom Brown,TX000386,AC00456,101.04,2023-07-10 18:16:07,Debit,San Antonio,M067,ATM,27,Student,1695.57,0,grocery
Michael Johnson,TX000387,AC00322,74.42,2023-11-23 17:23:16,Debit,El Paso,M003,Online,49,Engineer,6264.21,0,travel
Alice Johnson,TX000388,AC00135,39.66,2023-05-18 16:16:53,Debit,Virginia Beach,M045,Branch,52,Engineer,8497.34,1,grocery
Emily Wilson,TX000389,AC00279,99.36,2023-05-09 16:55:54,Debit,Seattle,M004,ATM,40,Doctor,1272.12,0,electronics
John Brown,TX000390,AC00210,123.85,2023-08-25 18:47:28,Debit,Las Vegas,M047,Online,56,Engineer,3959.62,1,electronics
Sophia Davis,TX000391,AC00251,426.93,2023-12-25 17:05:00,Debit,Omaha,M054,ATM,19,Student,476.19,1,grocery
David Smith,TX000392,AC00116,133.73,2023-05-16 16:21:42,Credit,San Jose,M001,Online,25,Student,1872.22,1,grocery
Tom Smith,TX000393,AC00131,222.39,2023-08-23 16:32:59,Debit,Virginia Beach,M088,Online,49,Engineer,3117.39,0,health
Tom Smith,TX000394,AC00265,215.94,2023-06-05 16:06:43,Credit,Virginia Beach,M021,Online,22,Student,1841.69,0,electronics
Tom Johnson,TX000395,AC00326,6.3,2023-12-14 18:52:54,Debit,Columbus,M017,Branch,80,Retired,7697.68,1,travel
Linda Johnson,TX000396,AC00411,826.23,2023-05-31 16:25:19,Debit,Colorado Springs,M042,ATM,29,Doctor,7580.59,0,travel
Sophia Garcia,TX000397,AC00039,416.37,2023-10-11 16:14:28,Debit,Columbus,M015,Online,35,Engineer,7936.91,1,grocery
James Johnson,TX000398,AC00293,131.46,2023-05-15 16:37:12,Debit,Charlotte,M006,Branch,67,Retired,6642.33,0,grocery
David Williams,TX000399,AC00306,202.86,2023-05-22 17:24:46,Credit,Memphis,M088,Branch,61,Doctor,7642.25,0,travel
